"Precursor.Ion.Name","Replicate.Name","Retention.Time","Area","Background","Height","Mass.Error.PPM","Column"
"2-Ketoglutaric acid","180205_Blk_MQBlk_3",11.78,56849,0,51405,2.7,"HILICneg"
"2-Ketoglutaric acid","180205_Blk_SWBlk_1",11.76,0,0,0,NA,"HILICneg"
"2-Ketoglutaric acid","180205_Blk_SWBlk_2",11.46,0,0,0,NA,"HILICneg"
"2-Ketoglutaric acid","180205_Blk_SWBlk_3",12.99,0,0,0,NA,"HILICneg"
"2-Ketoglutaric acid","180205_Poo_Sept29QC_1",13.24,3215591,0,284065,-2.2,"HILICneg"
"2-Ketoglutaric acid","180205_Poo_Sept29QC_2",13.44,97299,0,42380,-0.4,"HILICneg"
"2-Ketoglutaric acid","180205_Poo_Sept29QC_3",13.36,391537,0,60453,-2,"HILICneg"
"2-Ketoglutaric acid","180205_Poo_Sept29QC_4",13.4,313317,0,72097,-0.8,"HILICneg"
"2-Ketoglutaric acid","180205_Poo_TruePoo_Full1",13.25,1223959,0,122341,-2.1,"HILICneg"
"2-Ketoglutaric acid","180205_Poo_TruePoo_Full2",13.48,47367,0,32731,-1.7,"HILICneg"
"2-Ketoglutaric acid","180205_Poo_TruePoo_Full3",13.17,0,0,0,NA,"HILICneg"
"2-Ketoglutaric acid","180205_Poo_TruePoo_Half1",10.81,8685,0,7269,1.5,"HILICneg"
"2-Ketoglutaric acid","180205_Poo_TruePoo_Half2",1.43,213965,0,70177,5.7,"HILICneg"
"2-Ketoglutaric acid","180205_Poo_TruePoo_Half3",13,53426,0,48709,-0.5,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L1C32DCMless10m_A",13.52,1642270,0,99422,-1.4,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L1C32DCMless10m_B",11,9771,0,9919,0.1,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L1C32DCMless10m_C",12.07,37355,0,21849,-4,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L1C32DCMless20m_A",11.75,36202,0,21995,0.2,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L1C32DCMless20m_B",13.26,44309,0,29987,-1,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L1C32DCMless20m_C",13.22,147229,0,43665,-1.1,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L1C33DCM_A",13.25,107066,0,31782,-1.2,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L1C33DCM_B",9.74,31775,0,31689,6.5,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L1C33DCM_C",13.19,44502,0,35402,-0.7,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L1C33DCMplus10m_A",13.24,1711909,0,129094,-1.9,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L1C33DCMplus10m_B",10.95,7953,0,5805,0.4,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L1C33DCMplus10m_C",12.97,57970,0,34239,-0.8,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L1C33DCMplus20m_A",8.21,45429,0,47795,0.2,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L1C33DCMplus20m_B",13.19,60040,0,62730,-1.4,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L1C33DCMplus20m_C",13.17,45980,0,39478,0.6,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L2C1DCMless10m_A",9.68,41583,0,32717,1.4,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L2C1DCMless10m_B",13.36,107338,0,57176,-0.8,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L2C1DCMless10m_C",11.38,30330,0,23461,5.8,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L2C1DCMless20m_A",13.29,1519440,0,127074,-1.9,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L2C1DCMless20m_B",13.25,105892,0,41753,0.1,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L2C1DCMless20m_C",13.11,49803,0,32042,-0.9,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L2C2DCM_A",13.33,37137,0,24847,-1,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L2C2DCM_B",15.77,46922,0,29604,2.7,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L2C2DCM_C",13.22,106965,0,53789,-1.3,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L2C2DCMplus10m_A",13.21,605153,0,72095,-2.3,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L2C2DCMplus10m_B",1.96,63544,0,51627,5.4,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L2C2DCMplus10m_C",12.99,45899,0,25112,-3,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L2C2DCMplus20m_A",11.36,44280,0,44373,-1.6,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L2C2DCMplus20m_B",18.33,40278,0,25627,2.9,"HILICneg"
"2-Ketoglutaric acid","180205_Smp_L2C2DCMplus20m_C",6.85,51191,0,46367,4.5,"HILICneg"
"Lipoic acid","180205_Std_4uMStdsInH2O_1",2.26,25949946,0,4563769,1,"HILICneg"
"Lipoic acid","180205_Std_4uMStdsInH2O_2",2.19,26578850,0,2421577,0.7,"HILICneg"
"Lipoic acid","180205_Std_4uMStdsInMatrix_1",2.26,20263406,0,3317785,1.2,"HILICneg"
"Lipoic acid","180205_Std_4uMStdsInMatrix_2",2.17,26057134,0,2471796,0.9,"HILICneg"
"Lipoic acid","180205_Blk_MQBlk_1",7.63,0,0,0,NA,"HILICneg"
"Lipoic acid","180205_Blk_MQBlk_2",8.44,0,0,0,NA,"HILICneg"
"Lipoic acid","180205_Blk_MQBlk_3",8.31,48987,0,49770,8.6,"HILICneg"
"Lipoic acid","180205_Blk_SWBlk_1",8.48,0,0,0,NA,"HILICneg"
"Lipoic acid","180205_Blk_SWBlk_2",8.43,0,0,0,NA,"HILICneg"
"Lipoic acid","180205_Blk_SWBlk_3",8.18,0,0,0,NA,"HILICneg"
"Lipoic acid","180205_Poo_Sept29QC_1",11.52,52091,0,36815,-1.3,"HILICneg"
"Lipoic acid","180205_Poo_Sept29QC_2",0.07,40174,0,23743,2.8,"HILICneg"
"Lipoic acid","180205_Poo_Sept29QC_3",13.03,37799,0,34118,-1,"HILICneg"
"Lipoic acid","180205_Poo_Sept29QC_4",0.09,187407,0,91854,3.1,"HILICneg"
"Lipoic acid","180205_Poo_TruePoo_Full1",1.29,53867,0,52174,2.9,"HILICneg"
"Lipoic acid","180205_Poo_TruePoo_Full2",0.1,35218,0,19891,2.1,"HILICneg"
"Lipoic acid","180205_Poo_TruePoo_Full3",8.29,51458,0,44751,1.5,"HILICneg"
"Lipoic acid","180205_Poo_TruePoo_Half1",0.11,106210,0,51243,3.3,"HILICneg"
"Lipoic acid","180205_Poo_TruePoo_Half2",1.44,78310,0,56385,1.9,"HILICneg"
"Lipoic acid","180205_Poo_TruePoo_Half3",16.32,48843,0,46688,1.8,"HILICneg"
"Lipoic acid","180205_Smp_L1C32DCMless10m_A",NA,NA,NA,NA,NA,"HILICneg"
"Lipoic acid","180205_Smp_L1C32DCMless10m_B",NA,NA,NA,NA,NA,"HILICneg"
"Lipoic acid","180205_Smp_L1C32DCMless10m_C",3.92,61449,0,54061,0.4,"HILICneg"
"Lipoic acid","180205_Smp_L1C32DCMless20m_A",7.61,42876,0,29429,1.7,"HILICneg"
"Lipoic acid","180205_Smp_L1C32DCMless20m_B",NA,NA,NA,NA,NA,"HILICneg"
"Lipoic acid","180205_Smp_L1C32DCMless20m_C",NA,NA,NA,NA,NA,"HILICneg"
"Lipoic acid","180205_Smp_L1C33DCM_A",0.73,64677,0,57343,3.3,"HILICneg"
"Lipoic acid","180205_Smp_L1C33DCM_B",0.07,47052,0,30508,3.8,"HILICneg"
"Lipoic acid","180205_Smp_L1C33DCM_C",NA,NA,NA,NA,NA,"HILICneg"
"Lipoic acid","180205_Smp_L1C33DCMplus10m_A",0.09,157193,0,80510,2.2,"HILICneg"
"Lipoic acid","180205_Smp_L1C33DCMplus10m_B",18.62,57127,0,54170,0.3,"HILICneg"
"Lipoic acid","180205_Smp_L1C33DCMplus10m_C",6.13,42990,0,35596,-1.2,"HILICneg"
"Lipoic acid","180205_Smp_L1C33DCMplus20m_A",0.09,59184,0,32500,1.5,"HILICneg"
"Lipoic acid","180205_Smp_L1C33DCMplus20m_B",12.27,42588,0,46276,2.9,"HILICneg"
"Lipoic acid","180205_Smp_L1C33DCMplus20m_C",NA,NA,NA,NA,NA,"HILICneg"
"Lipoic acid","180205_Smp_L2C1DCMless10m_A",0.09,113530,0,62776,6.1,"HILICneg"
"Lipoic acid","180205_Smp_L2C1DCMless10m_B",6.9,50941,0,52680,-0.4,"HILICneg"
"Lipoic acid","180205_Smp_L2C1DCMless10m_C",NA,NA,NA,NA,NA,"HILICneg"
"Lipoic acid","180205_Smp_L2C1DCMless20m_A",0.09,29595,0,21446,1,"HILICneg"
"Lipoic acid","180205_Smp_L2C1DCMless20m_B",18.68,44456,0,46425,0.2,"HILICneg"
"Lipoic acid","180205_Smp_L2C1DCMless20m_C",11.69,36807,0,22350,1.8,"HILICneg"
"Lipoic acid","180205_Smp_L2C2DCM_A",1.02,42285,0,28159,2.1,"HILICneg"
"Lipoic acid","180205_Smp_L2C2DCM_B",10.83,8842,0,5890,0.2,"HILICneg"
"Lipoic acid","180205_Smp_L2C2DCM_C",11.11,11135,0,7685,-1,"HILICneg"
"Lipoic acid","180205_Smp_L2C2DCMplus10m_A",17.14,67158,0,65724,-2.1,"HILICneg"
"Lipoic acid","180205_Smp_L2C2DCMplus10m_B",0.21,187097,0,48218,2.6,"HILICneg"
"Lipoic acid","180205_Smp_L2C2DCMplus10m_C",0.11,105713,0,76962,1.8,"HILICneg"
"Lipoic acid","180205_Smp_L2C2DCMplus20m_A",18.96,45272,0,42463,-4.9,"HILICneg"
"Lipoic acid","180205_Smp_L2C2DCMplus20m_B",0.09,3494,0,2896,0.4,"HILICneg"
"Lipoic acid","180205_Smp_L2C2DCMplus20m_C",10.07,11436,0,6925,2.5,"HILICneg"
"L-Pyroglutamic acid ","180205_Std_4uMStdsInH2O_1",7.89,170946624,1510996,10001677,-3.4,"HILICneg"
"L-Pyroglutamic acid ","180205_Std_4uMStdsInH2O_2",7.3,168901424,0,7037474,-3.9,"HILICneg"
"L-Pyroglutamic acid ","180205_Std_4uMStdsInMatrix_1",7.9,155851488,0,4858535,-3.2,"HILICneg"
"L-Pyroglutamic acid ","180205_Std_4uMStdsInMatrix_2",7.34,162119840,0,4944280,-3.6,"HILICneg"
"L-Pyroglutamic acid ","180205_Blk_MQBlk_1",7.88,14544815,0,738329,-3,"HILICneg"
"L-Pyroglutamic acid ","180205_Blk_MQBlk_2",7.8,2655396,0,129401,-3,"HILICneg"
"L-Pyroglutamic acid ","180205_Blk_MQBlk_3",7.65,22512556,0,1148642,-3.3,"HILICneg"
"L-Pyroglutamic acid ","180205_Blk_SWBlk_1",7.93,582333,0,83659,-1.6,"HILICneg"
"L-Pyroglutamic acid ","180205_Blk_SWBlk_2",7.65,640549,0,65562,-1.5,"HILICneg"
"L-Pyroglutamic acid ","180205_Blk_SWBlk_3",7.6,2166020,0,184260,-3.5,"HILICneg"
"L-Pyroglutamic acid ","180205_Poo_Sept29QC_1",7.82,23994538,394072,625453,-3.2,"HILICneg"
"L-Pyroglutamic acid ","180205_Poo_Sept29QC_2",7.8,13100619,0,284290,-3.3,"HILICneg"
"L-Pyroglutamic acid ","180205_Poo_Sept29QC_3",7.63,15696074,0,377507,-3.2,"HILICneg"
"L-Pyroglutamic acid ","180205_Poo_Sept29QC_4",7.75,14026047,0,354600,-3.4,"HILICneg"
"L-Pyroglutamic acid ","180205_Poo_TruePoo_Full1",7.91,24910648,0,825872,-3.2,"HILICneg"
"L-Pyroglutamic acid ","180205_Poo_TruePoo_Full2",7.83,15293254,0,454035,-3.1,"HILICneg"
"L-Pyroglutamic acid ","180205_Poo_TruePoo_Full3",7.43,22926394,0,843044,-4,"HILICneg"
"L-Pyroglutamic acid ","180205_Poo_TruePoo_Half1",7.93,15672631,0,482679,-2.9,"HILICneg"
"L-Pyroglutamic acid ","180205_Poo_TruePoo_Half2",7.87,8724675,0,311650,-3.2,"HILICneg"
"L-Pyroglutamic acid ","180205_Poo_TruePoo_Half3",7.63,10100027,0,426072,-3.3,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L1C32DCMless10m_A",7.91,22890864,0,695845,-3,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L1C32DCMless10m_B",7.76,14624602,4596457,613421,-3.1,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L1C32DCMless10m_C",7.43,27194996,0,884778,-3.6,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L1C32DCMless20m_A",7.9,19489292,0,521717,-2.9,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L1C32DCMless20m_B",7.66,24669550,0,653689,-3.3,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L1C32DCMless20m_C",7.42,42060072,2435090,1489062,-3.7,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L1C33DCM_A",7.88,18126856,0,484069,-3.2,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L1C33DCM_B",7.78,26288244,0,751586,-3.1,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L1C33DCM_C",7.71,21904310,0,590928,-4,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L1C33DCMplus10m_A",8.23,34227004,0,959280,-3.1,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L1C33DCMplus10m_B",7.63,24010058,3581697,832153,-3.3,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L1C33DCMplus10m_C",7.45,25857680,0,894858,-3.4,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L1C33DCMplus20m_A",7.86,15664530,0,425260,-2.9,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L1C33DCMplus20m_B",7.66,11073587,0,327195,-3,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L1C33DCMplus20m_C",7.51,9715200,4211081,462010,-3.5,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L2C1DCMless10m_A",7.86,13405062,0,345456,-2.5,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L2C1DCMless10m_B",7.83,10276344,0,359370,-3.3,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L2C1DCMless10m_C",7.34,14952309,0,569347,-3.4,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L2C1DCMless20m_A",7.82,33805812,0,1024554,-3.1,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L2C1DCMless20m_B",7.74,12490587,0,362216,-3,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L2C1DCMless20m_C",7.56,11071038,0,333214,-3.3,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L2C2DCM_A",7.89,13587875,0,395423,-3.2,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L2C2DCM_B",7.66,21411204,0,591457,-3.3,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L2C2DCM_C",7.46,12786991,3026365,535204,-3.4,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L2C2DCMplus10m_A",7.96,15372383,0,503470,-3.1,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L2C2DCMplus10m_B",7.79,13043732,0,363932,-3,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L2C2DCMplus10m_C",7.34,12870343,0,460723,-3.5,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L2C2DCMplus20m_A",7.83,25345182,0,789387,-3.1,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L2C2DCMplus20m_B",7.65,8589107,0,286281,-2.9,"HILICneg"
"L-Pyroglutamic acid ","180205_Smp_L2C2DCMplus20m_C",7.33,10374741,96487,392038,-3.7,"HILICneg"
"Malic acid","180205_Std_4uMStdsInH2O_1",13.57,191357504,5899341,12356995,-3.3,"HILICneg"
"Malic acid","180205_Std_4uMStdsInH2O_2",13.69,57440740,0,2379456,-3.5,"HILICneg"
"Malic acid","180205_Std_4uMStdsInMatrix_1",13.55,199533024,4406010,11971491,-3,"HILICneg"
"Malic acid","180205_Std_4uMStdsInMatrix_2",13.85,52748112,0,2007537,-3.5,"HILICneg"
"Malic acid","180205_Blk_MQBlk_1",13.59,9598225,0,481894,-2.9,"HILICneg"
"Malic acid","180205_Blk_MQBlk_2",13.94,2213396,0,126078,-2.6,"HILICneg"
"Malic acid","180205_Blk_MQBlk_3",13.81,613166,0,74607,-3.5,"HILICneg"
"Malic acid","180205_Blk_SWBlk_1",14.11,3492928,0,148729,-2.6,"HILICneg"
"Malic acid","180205_Blk_SWBlk_2",14.03,1286782,595434,91887,-2.9,"HILICneg"
"Malic acid","180205_Blk_SWBlk_3",13.92,1044978,0,124999,-2.2,"HILICneg"
"Malic acid","180205_Poo_Sept29QC_1",13.68,20892124,0,1172579,-3,"HILICneg"
"Malic acid","180205_Poo_Sept29QC_2",14.07,2504527,0,153902,-2.8,"HILICneg"
"Malic acid","180205_Poo_Sept29QC_3",14.01,3771999,0,164599,-3.1,"HILICneg"
"Malic acid","180205_Poo_Sept29QC_4",14.12,2709224,0,140612,-2.8,"HILICneg"
"Malic acid","180205_Poo_TruePoo_Full1",13.76,21701688,0,1002580,-3,"HILICneg"
"Malic acid","180205_Poo_TruePoo_Full2",14.15,3078450,0,159712,-2.5,"HILICneg"
"Malic acid","180205_Poo_TruePoo_Full3",13.98,4347289,0,195703,-3.4,"HILICneg"
"Malic acid","180205_Poo_TruePoo_Half1",13.79,17337686,0,664446,-3,"HILICneg"
"Malic acid","180205_Poo_TruePoo_Half2",14.09,1965176,0,138012,-2.7,"HILICneg"
"Malic acid","180205_Poo_TruePoo_Half3",13.87,2551602,0,148413,-2.5,"HILICneg"
"Malic acid","180205_Smp_L1C32DCMless10m_A",14.11,20180952,0,669944,-2.9,"HILICneg"
"Malic acid","180205_Smp_L1C32DCMless10m_B",14.04,4854417,0,256801,-3.1,"HILICneg"
"Malic acid","180205_Smp_L1C32DCMless10m_C",13.94,6029263,0,265956,-3.2,"HILICneg"
"Malic acid","180205_Smp_L1C32DCMless20m_A",14.17,7848583,0,314520,-2.8,"HILICneg"
"Malic acid","180205_Smp_L1C32DCMless20m_B",13.92,5557902,0,239517,-3.2,"HILICneg"
"Malic acid","180205_Smp_L1C32DCMless20m_C",13.94,7930370,0,376186,-3.3,"HILICneg"
"Malic acid","180205_Smp_L1C33DCM_A",14.21,5264379,0,256389,-2.9,"HILICneg"
"Malic acid","180205_Smp_L1C33DCM_B",14.12,5298333,0,216206,-2.9,"HILICneg"
"Malic acid","180205_Smp_L1C33DCM_C",13.94,5066515,0,201971,-3.7,"HILICneg"
"Malic acid","180205_Smp_L1C33DCMplus10m_A",13.9,22928170,0,883182,-3.1,"HILICneg"
"Malic acid","180205_Smp_L1C33DCMplus10m_B",14.04,5524957,0,254001,-3.3,"HILICneg"
"Malic acid","180205_Smp_L1C33DCMplus10m_C",13.92,5181870,0,276587,-3.3,"HILICneg"
"Malic acid","180205_Smp_L1C33DCMplus20m_A",14.17,4099275,0,178180,-3,"HILICneg"
"Malic acid","180205_Smp_L1C33DCMplus20m_B",13.95,3141638,0,154092,-2.9,"HILICneg"
"Malic acid","180205_Smp_L1C33DCMplus20m_C",13.98,4109590,0,165926,-3.2,"HILICneg"
"Malic acid","180205_Smp_L2C1DCMless10m_A",14.26,3254628,0,177478,-2.6,"HILICneg"
"Malic acid","180205_Smp_L2C1DCMless10m_B",14.15,4401654,0,234224,-3,"HILICneg"
"Malic acid","180205_Smp_L2C1DCMless10m_C",13.92,4027918,0,166945,-3.5,"HILICneg"
"Malic acid","180205_Smp_L2C1DCMless20m_A",13.85,22007406,0,956794,-3,"HILICneg"
"Malic acid","180205_Smp_L2C1DCMless20m_B",14.06,5348477,0,262921,-3.1,"HILICneg"
"Malic acid","180205_Smp_L2C1DCMless20m_C",14,4096402,0,155745,-3.3,"HILICneg"
"Malic acid","180205_Smp_L2C2DCM_A",14.2,4294026,0,177922,-3.1,"HILICneg"
"Malic acid","180205_Smp_L2C2DCM_B",14,4188830,0,196102,-3.1,"HILICneg"
"Malic acid","180205_Smp_L2C2DCM_C",13.91,5152450,0,189730,-3.1,"HILICneg"
"Malic acid","180205_Smp_L2C2DCMplus10m_A",13.97,16240850,0,558335,-3.2,"HILICneg"
"Malic acid","180205_Smp_L2C2DCMplus10m_B",14,3514640,0,136639,-2.8,"HILICneg"
"Malic acid","180205_Smp_L2C2DCMplus10m_C",13.95,3814476,0,209231,-3.6,"HILICneg"
"Malic acid","180205_Smp_L2C2DCMplus20m_A",13.96,16181592,0,622312,-2.9,"HILICneg"
"Malic acid","180205_Smp_L2C2DCMplus20m_B",14.07,3338702,0,177986,-3.1,"HILICneg"
"Malic acid","180205_Smp_L2C2DCMplus20m_C",13.92,2356109,0,138331,-2.7,"HILICneg"
"N-Acetyltaurine","180205_Std_4uMStdsInH2O_1",5.58,299931712,2459285,11145531,-1,"HILICneg"
"N-Acetyltaurine","180205_Std_4uMStdsInH2O_2",4.86,370140608,0,11622643,-1.3,"HILICneg"
"N-Acetyltaurine","180205_Std_4uMStdsInMatrix_1",5.59,328954240,454754,8526329,-0.7,"HILICneg"
"N-Acetyltaurine","180205_Std_4uMStdsInMatrix_2",4.93,386855712,3062128,9529385,-1.2,"HILICneg"
"N-Acetyltaurine","180205_Blk_MQBlk_1",8.15,0,0,0,NA,"HILICneg"
"N-Acetyltaurine","180205_Blk_MQBlk_2",9.5,0,0,0,NA,"HILICneg"
"N-Acetyltaurine","180205_Blk_MQBlk_3",9.16,0,0,0,NA,"HILICneg"
"N-Acetyltaurine","180205_Blk_SWBlk_1",9.01,0,0,0,NA,"HILICneg"
"N-Acetyltaurine","180205_Blk_SWBlk_2",8.38,0,0,0,NA,"HILICneg"
"N-Acetyltaurine","180205_Blk_SWBlk_3",10.23,14691,0,10281,-0.3,"HILICneg"
"N-Acetyltaurine","180205_Poo_Sept29QC_1",0.22,49485,0,41738,-0.3,"HILICneg"
"N-Acetyltaurine","180205_Poo_Sept29QC_2",10.79,11912,0,9406,-1,"HILICneg"
"N-Acetyltaurine","180205_Poo_Sept29QC_3",NA,NA,NA,NA,NA,"HILICneg"
"N-Acetyltaurine","180205_Poo_Sept29QC_4",0.77,63565,0,46855,-6.4,"HILICneg"
"N-Acetyltaurine","180205_Poo_TruePoo_Full1",NA,NA,NA,NA,NA,"HILICneg"
"N-Acetyltaurine","180205_Poo_TruePoo_Full2",NA,NA,NA,NA,NA,"HILICneg"
"N-Acetyltaurine","180205_Poo_TruePoo_Full3",10.83,8786,0,5304,-1.1,"HILICneg"
"N-Acetyltaurine","180205_Poo_TruePoo_Half1",10.44,9036,0,5254,-1.8,"HILICneg"
"N-Acetyltaurine","180205_Poo_TruePoo_Half2",4.5,61003,0,36032,-4.8,"HILICneg"
"N-Acetyltaurine","180205_Poo_TruePoo_Half3",10.78,13740,0,9841,-0.9,"HILICneg"
"N-Acetyltaurine","180205_Smp_L1C32DCMless10m_A",10.58,7132,0,6375,-0.2,"HILICneg"
"N-Acetyltaurine","180205_Smp_L1C32DCMless10m_B",NA,NA,NA,NA,NA,"HILICneg"
"N-Acetyltaurine","180205_Smp_L1C32DCMless10m_C",NA,NA,NA,NA,NA,"HILICneg"
"N-Acetyltaurine","180205_Smp_L1C32DCMless20m_A",10.77,6373,0,5409,-0.3,"HILICneg"
"N-Acetyltaurine","180205_Smp_L1C32DCMless20m_B",8.2,38639,0,31454,3.9,"HILICneg"
"N-Acetyltaurine","180205_Smp_L1C32DCMless20m_C",10.37,12440,0,7318,-1.8,"HILICneg"
"N-Acetyltaurine","180205_Smp_L1C33DCM_A",NA,NA,NA,NA,NA,"HILICneg"
"N-Acetyltaurine","180205_Smp_L1C33DCM_B",NA,NA,NA,NA,NA,"HILICneg"
"N-Acetyltaurine","180205_Smp_L1C33DCM_C",NA,NA,NA,NA,NA,"HILICneg"
"N-Acetyltaurine","180205_Smp_L1C33DCMplus10m_A",10.54,8570,0,8455,0,"HILICneg"
"N-Acetyltaurine","180205_Smp_L1C33DCMplus10m_B",NA,NA,NA,NA,NA,"HILICneg"
"N-Acetyltaurine","180205_Smp_L1C33DCMplus10m_C",5.02,61617,0,44884,-1.4,"HILICneg"
"N-Acetyltaurine","180205_Smp_L1C33DCMplus20m_A",16.9,44428,0,30347,-5.8,"HILICneg"
"N-Acetyltaurine","180205_Smp_L1C33DCMplus20m_B",5.26,60696,0,35459,-0.3,"HILICneg"
"N-Acetyltaurine","180205_Smp_L1C33DCMplus20m_C",5.66,52260,0,44218,-2,"HILICneg"
"N-Acetyltaurine","180205_Smp_L2C1DCMless10m_A",NA,NA,NA,NA,NA,"HILICneg"
"N-Acetyltaurine","180205_Smp_L2C1DCMless10m_B",NA,NA,NA,NA,NA,"HILICneg"
"N-Acetyltaurine","180205_Smp_L2C1DCMless10m_C",10.69,8316,0,6514,-3.1,"HILICneg"
"N-Acetyltaurine","180205_Smp_L2C1DCMless20m_A",11.01,5600,0,5636,-0.1,"HILICneg"
"N-Acetyltaurine","180205_Smp_L2C1DCMless20m_B",NA,NA,NA,NA,NA,"HILICneg"
"N-Acetyltaurine","180205_Smp_L2C1DCMless20m_C",NA,NA,NA,NA,NA,"HILICneg"
"N-Acetyltaurine","180205_Smp_L2C2DCM_A",NA,NA,NA,NA,NA,"HILICneg"
"N-Acetyltaurine","180205_Smp_L2C2DCM_B",NA,NA,NA,NA,NA,"HILICneg"
"N-Acetyltaurine","180205_Smp_L2C2DCM_C",10.11,12728,0,9454,-1.6,"HILICneg"
"N-Acetyltaurine","180205_Smp_L2C2DCMplus10m_A",NA,NA,NA,NA,NA,"HILICneg"
"N-Acetyltaurine","180205_Smp_L2C2DCMplus10m_B",0.11,108589,0,77882,-3.5,"HILICneg"
"N-Acetyltaurine","180205_Smp_L2C2DCMplus10m_C",17.07,41718,0,26472,-0.6,"HILICneg"
"N-Acetyltaurine","180205_Smp_L2C2DCMplus20m_A",NA,NA,NA,NA,NA,"HILICneg"
"N-Acetyltaurine","180205_Smp_L2C2DCMplus20m_B",NA,NA,NA,NA,NA,"HILICneg"
"N-Acetyltaurine","180205_Smp_L2C2DCMplus20m_C",10.54,10390,0,7219,-1.3,"HILICneg"
"Orotic acid","180205_Std_4uMStdsInH2O_1",7.57,252097824,1623408,14226502,-1.7,"HILICneg"
"Orotic acid","180205_Std_4uMStdsInH2O_2",7.6,267018880,0,6952688,-1.9,"HILICneg"
"Orotic acid","180205_Std_4uMStdsInMatrix_1",7.64,258701280,0,8220578,-1.4,"HILICneg"
"Orotic acid","180205_Std_4uMStdsInMatrix_2",7.57,159895184,0,4950976,-1.8,"HILICneg"
"Orotic acid","180205_Blk_MQBlk_1",8.68,0,0,0,NA,"HILICneg"
"Orotic acid","180205_Blk_MQBlk_2",7.25,55987,0,34930,-0.2,"HILICneg"
"Orotic acid","180205_Blk_MQBlk_3",6.82,0,0,0,NA,"HILICneg"
"Orotic acid","180205_Blk_SWBlk_1",6.58,0,0,0,NA,"HILICneg"
"Orotic acid","180205_Blk_SWBlk_2",6.78,0,0,0,NA,"HILICneg"
"Orotic acid","180205_Blk_SWBlk_3",7.31,0,0,0,NA,"HILICneg"
"Orotic acid","180205_Poo_Sept29QC_1",1.31,67257,0,69628,-1.4,"HILICneg"
"Orotic acid","180205_Poo_Sept29QC_2",4.76,46782,0,46350,-1.2,"HILICneg"
