"","Replicate.Name","Precursor.Ion.Name","Area"
"3817","180205_Smp_L1C33DCM_A","L-Pyroglutamic acid ",18126856
"3818","180205_Smp_L1C33DCM_B","L-Pyroglutamic acid ",26288244
"3819","180205_Smp_L1C33DCM_C","L-Pyroglutamic acid ",21904310
"3820","180205_Smp_L1C33DCMplus10m_A","L-Pyroglutamic acid ",34227004
"3821","180205_Smp_L1C33DCMplus10m_B","L-Pyroglutamic acid ",24010058
"3822","180205_Smp_L1C33DCMplus10m_C","L-Pyroglutamic acid ",25857680
"3823","180205_Smp_L1C33DCMplus20m_A","L-Pyroglutamic acid ",15664530
"3824","180205_Smp_L1C33DCMplus20m_B","L-Pyroglutamic acid ",11073587
"3825","180205_Smp_L1C33DCMplus20m_C","L-Pyroglutamic acid ",9715200
"3826","180205_Smp_L2C1DCMless10m_A","L-Pyroglutamic acid ",13405062
"3827","180205_Smp_L2C1DCMless10m_B","L-Pyroglutamic acid ",10276344
"3828","180205_Smp_L2C1DCMless10m_C","L-Pyroglutamic acid ",14952309
"3829","180205_Smp_L2C1DCMless20m_A","L-Pyroglutamic acid ",33805812
"3830","180205_Smp_L2C1DCMless20m_B","L-Pyroglutamic acid ",12490587
"3831","180205_Smp_L2C1DCMless20m_C","L-Pyroglutamic acid ",11071038
"3832","180205_Smp_L2C2DCM_A","L-Pyroglutamic acid ",13587875
"3833","180205_Smp_L2C2DCM_B","L-Pyroglutamic acid ",21411204
"3834","180205_Smp_L2C2DCM_C","L-Pyroglutamic acid ",12786991
"3835","180205_Smp_L2C2DCMplus10m_A","L-Pyroglutamic acid ",15372383
"3836","180205_Smp_L2C2DCMplus10m_B","L-Pyroglutamic acid ",13043732
"3837","180205_Smp_L2C2DCMplus10m_C","L-Pyroglutamic acid ",12870343
"3838","180205_Smp_L2C2DCMplus20m_A","L-Pyroglutamic acid ",25345182
"3839","180205_Smp_L2C2DCMplus20m_B","L-Pyroglutamic acid ",8589107
"3840","180205_Smp_L2C2DCMplus20m_C","L-Pyroglutamic acid ",10374741
"3841","180205_Poo_Sept29QC_1","Malic acid",20892124
"3842","180205_Poo_Sept29QC_2","Malic acid",2504527
"3843","180205_Poo_Sept29QC_3","Malic acid",3771999
"3844","180205_Poo_Sept29QC_4","Malic acid",2709224
"3845","180205_Poo_TruePoo_Full1","Malic acid",21701688
"3846","180205_Poo_TruePoo_Full2","Malic acid",3078450
"3847","180205_Poo_TruePoo_Full3","Malic acid",4347289
"3848","180205_Poo_TruePoo_Half1","Malic acid",17337686
"3849","180205_Poo_TruePoo_Half2","Malic acid",1965176
"3850","180205_Poo_TruePoo_Half3","Malic acid",2551602
"3851","180205_Smp_L1C32DCMless10m_A","Malic acid",20180952
"3852","180205_Smp_L1C32DCMless10m_B","Malic acid",4854417
"3853","180205_Smp_L1C32DCMless10m_C","Malic acid",6029263
"3854","180205_Smp_L1C32DCMless20m_A","Malic acid",7848583
"3855","180205_Smp_L1C32DCMless20m_B","Malic acid",5557902
"3856","180205_Smp_L1C32DCMless20m_C","Malic acid",7930370
"3857","180205_Smp_L1C33DCM_A","Malic acid",5264379
"3858","180205_Smp_L1C33DCM_B","Malic acid",5298333
"3859","180205_Smp_L1C33DCM_C","Malic acid",5066515
"3860","180205_Smp_L1C33DCMplus10m_A","Malic acid",22928170
"3861","180205_Smp_L1C33DCMplus10m_B","Malic acid",5524957
"3862","180205_Smp_L1C33DCMplus10m_C","Malic acid",5181870
"3863","180205_Smp_L1C33DCMplus20m_A","Malic acid",4099275
"3864","180205_Smp_L1C33DCMplus20m_B","Malic acid",3141638
"3865","180205_Smp_L1C33DCMplus20m_C","Malic acid",4109590
"3866","180205_Smp_L2C1DCMless10m_A","Malic acid",3254628
"3867","180205_Smp_L2C1DCMless10m_B","Malic acid",4401654
"3868","180205_Smp_L2C1DCMless10m_C","Malic acid",4027918
"3869","180205_Smp_L2C1DCMless20m_A","Malic acid",22007406
"3870","180205_Smp_L2C1DCMless20m_B","Malic acid",5348477
"3871","180205_Smp_L2C1DCMless20m_C","Malic acid",4096402
"3872","180205_Smp_L2C2DCM_A","Malic acid",4294026
"3873","180205_Smp_L2C2DCM_B","Malic acid",4188830
"3874","180205_Smp_L2C2DCM_C","Malic acid",5152450
"3875","180205_Smp_L2C2DCMplus10m_A","Malic acid",16240850
"3876","180205_Smp_L2C2DCMplus10m_B","Malic acid",3514640
"3877","180205_Smp_L2C2DCMplus10m_C","Malic acid",3814476
"3878","180205_Smp_L2C2DCMplus20m_A","Malic acid",16181592
"3879","180205_Smp_L2C2DCMplus20m_B","Malic acid",3338702
"3880","180205_Smp_L2C2DCMplus20m_C","Malic acid",2356109
"3881","180205_Poo_Sept29QC_1","N-Acetyltaurine",49485
"3882","180205_Poo_Sept29QC_2","N-Acetyltaurine",11912
"3883","180205_Poo_Sept29QC_3","N-Acetyltaurine",NA
"3884","180205_Poo_Sept29QC_4","N-Acetyltaurine",63565
"3885","180205_Poo_TruePoo_Full1","N-Acetyltaurine",NA
"3886","180205_Poo_TruePoo_Full2","N-Acetyltaurine",NA
"3887","180205_Poo_TruePoo_Full3","N-Acetyltaurine",8786
"3888","180205_Poo_TruePoo_Half1","N-Acetyltaurine",9036
"3889","180205_Poo_TruePoo_Half2","N-Acetyltaurine",61003
"3890","180205_Poo_TruePoo_Half3","N-Acetyltaurine",13740
"3891","180205_Smp_L1C32DCMless10m_A","N-Acetyltaurine",7132
"3892","180205_Smp_L1C32DCMless10m_B","N-Acetyltaurine",NA
"3893","180205_Smp_L1C32DCMless10m_C","N-Acetyltaurine",NA
"3894","180205_Smp_L1C32DCMless20m_A","N-Acetyltaurine",6373
"3895","180205_Smp_L1C32DCMless20m_B","N-Acetyltaurine",38639
"3896","180205_Smp_L1C32DCMless20m_C","N-Acetyltaurine",12440
"3897","180205_Smp_L1C33DCM_A","N-Acetyltaurine",NA
"3898","180205_Smp_L1C33DCM_B","N-Acetyltaurine",NA
"3899","180205_Smp_L1C33DCM_C","N-Acetyltaurine",NA
"3900","180205_Smp_L1C33DCMplus10m_A","N-Acetyltaurine",8570
"3901","180205_Smp_L1C33DCMplus10m_B","N-Acetyltaurine",NA
"3902","180205_Smp_L1C33DCMplus10m_C","N-Acetyltaurine",61617
"3903","180205_Smp_L1C33DCMplus20m_A","N-Acetyltaurine",44428
"3904","180205_Smp_L1C33DCMplus20m_B","N-Acetyltaurine",60696
"3905","180205_Smp_L1C33DCMplus20m_C","N-Acetyltaurine",52260
"3906","180205_Smp_L2C1DCMless10m_A","N-Acetyltaurine",NA
"3907","180205_Smp_L2C1DCMless10m_B","N-Acetyltaurine",NA
"3908","180205_Smp_L2C1DCMless10m_C","N-Acetyltaurine",8316
"3909","180205_Smp_L2C1DCMless20m_A","N-Acetyltaurine",5600
"3910","180205_Smp_L2C1DCMless20m_B","N-Acetyltaurine",NA
"3911","180205_Smp_L2C1DCMless20m_C","N-Acetyltaurine",NA
"3912","180205_Smp_L2C2DCM_A","N-Acetyltaurine",NA
"3913","180205_Smp_L2C2DCM_B","N-Acetyltaurine",NA
"3914","180205_Smp_L2C2DCM_C","N-Acetyltaurine",12728
"3915","180205_Smp_L2C2DCMplus10m_A","N-Acetyltaurine",NA
"3916","180205_Smp_L2C2DCMplus10m_B","N-Acetyltaurine",108589
"3917","180205_Smp_L2C2DCMplus10m_C","N-Acetyltaurine",41718
"3918","180205_Smp_L2C2DCMplus20m_A","N-Acetyltaurine",NA
"3919","180205_Smp_L2C2DCMplus20m_B","N-Acetyltaurine",NA
"3920","180205_Smp_L2C2DCMplus20m_C","N-Acetyltaurine",10390
"3921","180205_Poo_Sept29QC_1","Orotic acid",67257
"3922","180205_Poo_Sept29QC_2","Orotic acid",46782
"3923","180205_Poo_Sept29QC_3","Orotic acid",33216
"3924","180205_Poo_Sept29QC_4","Orotic acid",156542
"3925","180205_Poo_TruePoo_Full1","Orotic acid",81849
"3926","180205_Poo_TruePoo_Full2","Orotic acid",66977
"3927","180205_Poo_TruePoo_Full3","Orotic acid",7982
"3928","180205_Poo_TruePoo_Half1","Orotic acid",64144
"3929","180205_Poo_TruePoo_Half2","Orotic acid",60193
"3930","180205_Poo_TruePoo_Half3","Orotic acid",NA
"3931","180205_Smp_L1C32DCMless10m_A","Orotic acid",45055
"3932","180205_Smp_L1C32DCMless10m_B","Orotic acid",57920
"3933","180205_Smp_L1C32DCMless10m_C","Orotic acid",58848
"3934","180205_Smp_L1C32DCMless20m_A","Orotic acid",36399
"3935","180205_Smp_L1C32DCMless20m_B","Orotic acid",9731
"3936","180205_Smp_L1C32DCMless20m_C","Orotic acid",46519
"3937","180205_Smp_L1C33DCM_A","Orotic acid",93958
"3938","180205_Smp_L1C33DCM_B","Orotic acid",154858
"3939","180205_Smp_L1C33DCM_C","Orotic acid",NA
"3940","180205_Smp_L1C33DCMplus10m_A","Orotic acid",41529
"3941","180205_Smp_L1C33DCMplus10m_B","Orotic acid",42400
"3942","180205_Smp_L1C33DCMplus10m_C","Orotic acid",45038
"3943","180205_Smp_L1C33DCMplus20m_A","Orotic acid",65892
"3944","180205_Smp_L1C33DCMplus20m_B","Orotic acid",58565
"3945","180205_Smp_L1C33DCMplus20m_C","Orotic acid",NA
"3946","180205_Smp_L2C1DCMless10m_A","Orotic acid",26830
"3947","180205_Smp_L2C1DCMless10m_B","Orotic acid",26772
"3948","180205_Smp_L2C1DCMless10m_C","Orotic acid",NA
"3949","180205_Smp_L2C1DCMless20m_A","Orotic acid",111752
"3950","180205_Smp_L2C1DCMless20m_B","Orotic acid",60352
"3951","180205_Smp_L2C1DCMless20m_C","Orotic acid",38514
"3952","180205_Smp_L2C2DCM_A","Orotic acid",54070
"3953","180205_Smp_L2C2DCM_B","Orotic acid",NA
"3954","180205_Smp_L2C2DCM_C","Orotic acid",NA
"3955","180205_Smp_L2C2DCMplus10m_A","Orotic acid",52072
"3956","180205_Smp_L2C2DCMplus10m_B","Orotic acid",53812
"3957","180205_Smp_L2C2DCMplus10m_C","Orotic acid",44294
"3958","180205_Smp_L2C2DCMplus20m_A","Orotic acid",39953
"3959","180205_Smp_L2C2DCMplus20m_B","Orotic acid",4111
"3960","180205_Smp_L2C2DCMplus20m_C","Orotic acid",NA
"3961","180205_Poo_Sept29QC_1","Oxalic acid",39577904
"3962","180205_Poo_Sept29QC_2","Oxalic acid",533953
"3963","180205_Poo_Sept29QC_3","Oxalic acid",704452
"3964","180205_Poo_Sept29QC_4","Oxalic acid",326270
"3965","180205_Poo_TruePoo_Full1","Oxalic acid",63029048
"3966","180205_Poo_TruePoo_Full2","Oxalic acid",548361
"3967","180205_Poo_TruePoo_Full3","Oxalic acid",755234
"3968","180205_Poo_TruePoo_Half1","Oxalic acid",50443336
"3969","180205_Poo_TruePoo_Half2","Oxalic acid",297792
"3970","180205_Poo_TruePoo_Half3","Oxalic acid",475917
"3971","180205_Smp_L1C32DCMless10m_A","Oxalic acid",60921860
"3972","180205_Smp_L1C32DCMless10m_B","Oxalic acid",405412
"3973","180205_Smp_L1C32DCMless10m_C","Oxalic acid",832417
"3974","180205_Smp_L1C32DCMless20m_A","Oxalic acid",764813
"3975","180205_Smp_L1C32DCMless20m_B","Oxalic acid",2055024
"3976","180205_Smp_L1C32DCMless20m_C","Oxalic acid",2449706
"3977","180205_Smp_L1C33DCM_A","Oxalic acid",115611
"3978","180205_Smp_L1C33DCM_B","Oxalic acid",636354
"3979","180205_Smp_L1C33DCM_C","Oxalic acid",2047301
"3980","180205_Smp_L1C33DCMplus10m_A","Oxalic acid",69185288
"3981","180205_Smp_L1C33DCMplus10m_B","Oxalic acid",958270
"3982","180205_Smp_L1C33DCMplus10m_C","Oxalic acid",653648
"3983","180205_Smp_L1C33DCMplus20m_A","Oxalic acid",564402
"3984","180205_Smp_L1C33DCMplus20m_B","Oxalic acid",437388
"3985","180205_Smp_L1C33DCMplus20m_C","Oxalic acid",820141
"3986","180205_Smp_L2C1DCMless10m_A","Oxalic acid",1998098
"3987","180205_Smp_L2C1DCMless10m_B","Oxalic acid",1609740
"3988","180205_Smp_L2C1DCMless10m_C","Oxalic acid",402572
"3989","180205_Smp_L2C1DCMless20m_A","Oxalic acid",67200568
"3990","180205_Smp_L2C1DCMless20m_B","Oxalic acid",622677
"3991","180205_Smp_L2C1DCMless20m_C","Oxalic acid",433771
"3992","180205_Smp_L2C2DCM_A","Oxalic acid",852707
"3993","180205_Smp_L2C2DCM_B","Oxalic acid",3374867
"3994","180205_Smp_L2C2DCM_C","Oxalic acid",1976132
"3995","180205_Smp_L2C2DCMplus10m_A","Oxalic acid",64987996
"3996","180205_Smp_L2C2DCMplus10m_B","Oxalic acid",2562568
"3997","180205_Smp_L2C2DCMplus10m_C","Oxalic acid",1260442
"3998","180205_Smp_L2C2DCMplus20m_A","Oxalic acid",7234903
"3999","180205_Smp_L2C2DCMplus20m_B","Oxalic acid",2130744
"4000","180205_Smp_L2C2DCMplus20m_C","Oxalic acid",3269796
"4001","180205_Poo_Sept29QC_1","Salicylic acid",291343
"4002","180205_Poo_Sept29QC_2","Salicylic acid",161030
"4003","180205_Poo_Sept29QC_3","Salicylic acid",511507
"4004","180205_Poo_Sept29QC_4","Salicylic acid",253484
"4005","180205_Poo_TruePoo_Full1","Salicylic acid",151661
"4006","180205_Poo_TruePoo_Full2","Salicylic acid",258428
"4007","180205_Poo_TruePoo_Full3","Salicylic acid",200115
"4008","180205_Poo_TruePoo_Half1","Salicylic acid",198464
"4009","180205_Poo_TruePoo_Half2","Salicylic acid",70643
"4010","180205_Poo_TruePoo_Half3","Salicylic acid",52011
"4011","180205_Smp_L1C32DCMless10m_A","Salicylic acid",189396
"4012","180205_Smp_L1C32DCMless10m_B","Salicylic acid",85365
"4013","180205_Smp_L1C32DCMless10m_C","Salicylic acid",315778
"4014","180205_Smp_L1C32DCMless20m_A","Salicylic acid",403666
"4015","180205_Smp_L1C32DCMless20m_B","Salicylic acid",185912
"4016","180205_Smp_L1C32DCMless20m_C","Salicylic acid",235494
"4017","180205_Smp_L1C33DCM_A","Salicylic acid",179992
"4018","180205_Smp_L1C33DCM_B","Salicylic acid",118313
"4019","180205_Smp_L1C33DCM_C","Salicylic acid",89993
"4020","180205_Smp_L1C33DCMplus10m_A","Salicylic acid",219799
"4021","180205_Smp_L1C33DCMplus10m_B","Salicylic acid",347401
"4022","180205_Smp_L1C33DCMplus10m_C","Salicylic acid",370704
"4023","180205_Smp_L1C33DCMplus20m_A","Salicylic acid",172197
"4024","180205_Smp_L1C33DCMplus20m_B","Salicylic acid",331807
"4025","180205_Smp_L1C33DCMplus20m_C","Salicylic acid",73709
"4026","180205_Smp_L2C1DCMless10m_A","Salicylic acid",197024
"4027","180205_Smp_L2C1DCMless10m_B","Salicylic acid",67818
"4028","180205_Smp_L2C1DCMless10m_C","Salicylic acid",109576
"4029","180205_Smp_L2C1DCMless20m_A","Salicylic acid",721213
"4030","180205_Smp_L2C1DCMless20m_B","Salicylic acid",193469
"4031","180205_Smp_L2C1DCMless20m_C","Salicylic acid",70513
"4032","180205_Smp_L2C2DCM_A","Salicylic acid",77011
"4033","180205_Smp_L2C2DCM_B","Salicylic acid",538511
"4034","180205_Smp_L2C2DCM_C","Salicylic acid",113132
"4035","180205_Smp_L2C2DCMplus10m_A","Salicylic acid",237263
"4036","180205_Smp_L2C2DCMplus10m_B","Salicylic acid",56171
"4037","180205_Smp_L2C2DCMplus10m_C","Salicylic acid",166044
"4038","180205_Smp_L2C2DCMplus20m_A","Salicylic acid",466727
"4039","180205_Smp_L2C2DCMplus20m_B","Salicylic acid",127190
"4040","180205_Smp_L2C2DCMplus20m_C","Salicylic acid",274001
"4041","180205_Poo_Sept29QC_1","Shikimic acid",935336
"4042","180205_Poo_Sept29QC_2","Shikimic acid",1276428
"4043","180205_Poo_Sept29QC_3","Shikimic acid",403292
"4044","180205_Poo_Sept29QC_4","Shikimic acid",1146441
"4045","180205_Poo_TruePoo_Full1","Shikimic acid",217012
"4046","180205_Poo_TruePoo_Full2","Shikimic acid",1910242
"4047","180205_Poo_TruePoo_Full3","Shikimic acid",461805
"4048","180205_Poo_TruePoo_Half1","Shikimic acid",158034
"4049","180205_Poo_TruePoo_Half2","Shikimic acid",97009
"4050","180205_Poo_TruePoo_Half3","Shikimic acid",262312
"4051","180205_Smp_L1C32DCMless10m_A","Shikimic acid",114029
"4052","180205_Smp_L1C32DCMless10m_B","Shikimic acid",1283340
"4053","180205_Smp_L1C32DCMless10m_C","Shikimic acid",763635
"4054","180205_Smp_L1C32DCMless20m_A","Shikimic acid",484978
"4055","180205_Smp_L1C32DCMless20m_B","Shikimic acid",1436978
"4056","180205_Smp_L1C32DCMless20m_C","Shikimic acid",135049
"4057","180205_Smp_L1C33DCM_A","Shikimic acid",16352
"4058","180205_Smp_L1C33DCM_B","Shikimic acid",1691805
"4059","180205_Smp_L1C33DCM_C","Shikimic acid",134920
"4060","180205_Smp_L1C33DCMplus10m_A","Shikimic acid",1148023
"4061","180205_Smp_L1C33DCMplus10m_B","Shikimic acid",108515
"4062","180205_Smp_L1C33DCMplus10m_C","Shikimic acid",104098
"4063","180205_Smp_L1C33DCMplus20m_A","Shikimic acid",20074
"4064","180205_Smp_L1C33DCMplus20m_B","Shikimic acid",818081
"4065","180205_Smp_L1C33DCMplus20m_C","Shikimic acid",1596347
"4066","180205_Smp_L2C1DCMless10m_A","Shikimic acid",47607
"4067","180205_Smp_L2C1DCMless10m_B","Shikimic acid",638902
"4068","180205_Smp_L2C1DCMless10m_C","Shikimic acid",255880
"4069","180205_Smp_L2C1DCMless20m_A","Shikimic acid",1006703
"4070","180205_Smp_L2C1DCMless20m_B","Shikimic acid",283908
"4071","180205_Smp_L2C1DCMless20m_C","Shikimic acid",136485
"4072","180205_Smp_L2C2DCM_A","Shikimic acid",196016
"4073","180205_Smp_L2C2DCM_B","Shikimic acid",1062264
"4074","180205_Smp_L2C2DCM_C","Shikimic acid",313128
"4075","180205_Smp_L2C2DCMplus10m_A","Shikimic acid",135108
"4076","180205_Smp_L2C2DCMplus10m_B","Shikimic acid",237912
"4077","180205_Smp_L2C2DCMplus10m_C","Shikimic acid",148235
"4078","180205_Smp_L2C2DCMplus20m_A","Shikimic acid",1075131
"4079","180205_Smp_L2C2DCMplus20m_B","Shikimic acid",1296240
"4080","180205_Smp_L2C2DCMplus20m_C","Shikimic acid",150536
"4081","180205_Poo_Sept29QC_1","Succinic acid",7522423
"4082","180205_Poo_Sept29QC_2","Succinic acid",4668222
"4083","180205_Poo_Sept29QC_3","Succinic acid",5914056
"4084","180205_Poo_Sept29QC_4","Succinic acid",5278501
"4085","180205_Poo_TruePoo_Full1","Succinic acid",6200065
"4086","180205_Poo_TruePoo_Full2","Succinic acid",4472137
"4087","180205_Poo_TruePoo_Full3","Succinic acid",5455279
"4088","180205_Poo_TruePoo_Half1","Succinic acid",4109293
"4089","180205_Poo_TruePoo_Half2","Succinic acid",2281307
"4090","180205_Poo_TruePoo_Half3","Succinic acid",2934863
"4091","180205_Smp_L1C32DCMless10m_A","Succinic acid",7235484
"4092","180205_Smp_L1C32DCMless10m_B","Succinic acid",4596011
"4093","180205_Smp_L1C32DCMless10m_C","Succinic acid",4499697
"4094","180205_Smp_L1C32DCMless20m_A","Succinic acid",6506809
"4095","180205_Smp_L1C32DCMless20m_B","Succinic acid",5547987
"4096","180205_Smp_L1C32DCMless20m_C","Succinic acid",5350659
"4097","180205_Smp_L1C33DCM_A","Succinic acid",5162685
"4098","180205_Smp_L1C33DCM_B","Succinic acid",4919943
"4099","180205_Smp_L1C33DCM_C","Succinic acid",4757743
"4100","180205_Smp_L1C33DCMplus10m_A","Succinic acid",3191348
"4101","180205_Smp_L1C33DCMplus10m_B","Succinic acid",5433426
"4102","180205_Smp_L1C33DCMplus10m_C","Succinic acid",2601407
"4103","180205_Smp_L1C33DCMplus20m_A","Succinic acid",4749009
"4104","180205_Smp_L1C33DCMplus20m_B","Succinic acid",2113798
"4105","180205_Smp_L1C33DCMplus20m_C","Succinic acid",3329664
"4106","180205_Smp_L2C1DCMless10m_A","Succinic acid",4486848
"4107","180205_Smp_L2C1DCMless10m_B","Succinic acid",5848458
"4108","180205_Smp_L2C1DCMless10m_C","Succinic acid",4493503
"4109","180205_Smp_L2C1DCMless20m_A","Succinic acid",6352482
"4110","180205_Smp_L2C1DCMless20m_B","Succinic acid",5111782
"4111","180205_Smp_L2C1DCMless20m_C","Succinic acid",4256097
"4112","180205_Smp_L2C2DCM_A","Succinic acid",4777130
"4113","180205_Smp_L2C2DCM_B","Succinic acid",5723894
"4114","180205_Smp_L2C2DCM_C","Succinic acid",2895016
"4115","180205_Smp_L2C2DCMplus10m_A","Succinic acid",5821102
"4116","180205_Smp_L2C2DCMplus10m_B","Succinic acid",6351701
"4117","180205_Smp_L2C2DCMplus10m_C","Succinic acid",6893261
"4118","180205_Smp_L2C2DCMplus20m_A","Succinic acid",7485775
"4119","180205_Smp_L2C2DCMplus20m_B","Succinic acid",5213232
"4120","180205_Smp_L2C2DCMplus20m_C","Succinic acid",5760716
"4121","180205_Poo_Sept29QC_1","Sucrose",1079532
"4122","180205_Poo_Sept29QC_2","Sucrose",364797
"4123","180205_Poo_Sept29QC_3","Sucrose",652445
"4124","180205_Poo_Sept29QC_4","Sucrose",441781
"4125","180205_Poo_TruePoo_Full1","Sucrose",992868
"4126","180205_Poo_TruePoo_Full2","Sucrose",163177
"4127","180205_Poo_TruePoo_Full3","Sucrose",231042
"4128","180205_Poo_TruePoo_Half1","Sucrose",313493
"4129","180205_Poo_TruePoo_Half2","Sucrose",0
"4130","180205_Poo_TruePoo_Half3","Sucrose",0
"4131","180205_Smp_L1C32DCMless10m_A","Sucrose",838791
"4132","180205_Smp_L1C32DCMless10m_B","Sucrose",361808
"4133","180205_Smp_L1C32DCMless10m_C","Sucrose",409877
"4134","180205_Smp_L1C32DCMless20m_A","Sucrose",604539
"4135","180205_Smp_L1C32DCMless20m_B","Sucrose",785418
"4136","180205_Smp_L1C32DCMless20m_C","Sucrose",1233982
"4137","180205_Smp_L1C33DCM_A","Sucrose",193764
"4138","180205_Smp_L1C33DCM_B","Sucrose",284517
"4139","180205_Smp_L1C33DCM_C","Sucrose",187729
"4140","180205_Smp_L1C33DCMplus10m_A","Sucrose",640260
"4141","180205_Smp_L1C33DCMplus10m_B","Sucrose",321008
"4142","180205_Smp_L1C33DCMplus10m_C","Sucrose",191139
"4143","180205_Smp_L1C33DCMplus20m_A","Sucrose",186647
"4144","180205_Smp_L1C33DCMplus20m_B","Sucrose",89242
"4145","180205_Smp_L1C33DCMplus20m_C","Sucrose",54779
"4146","180205_Smp_L2C1DCMless10m_A","Sucrose",0
"4147","180205_Smp_L2C1DCMless10m_B","Sucrose",110902
"4148","180205_Smp_L2C1DCMless10m_C","Sucrose",79561
"4149","180205_Smp_L2C1DCMless20m_A","Sucrose",1151897
"4150","180205_Smp_L2C1DCMless20m_B","Sucrose",573791
"4151","180205_Smp_L2C1DCMless20m_C","Sucrose",541113
"4152","180205_Smp_L2C2DCM_A","Sucrose",117749
"4153","180205_Smp_L2C2DCM_B","Sucrose",228015
"4154","180205_Smp_L2C2DCM_C","Sucrose",157125
"4155","180205_Smp_L2C2DCMplus10m_A","Sucrose",292230
"4156","180205_Smp_L2C2DCMplus10m_B","Sucrose",0
"4157","180205_Smp_L2C2DCMplus10m_C","Sucrose",134575
"4158","180205_Smp_L2C2DCMplus20m_A","Sucrose",842285
"4159","180205_Smp_L2C2DCMplus20m_B","Sucrose",78078
"4160","180205_Smp_L2C2DCMplus20m_C","Sucrose",0
"4161","180205_Poo_Sept29QC_1","Taurine",21976280
"4162","180205_Poo_Sept29QC_2","Taurine",9702055
"4163","180205_Poo_Sept29QC_3","Taurine",6857591
"4164","180205_Poo_Sept29QC_4","Taurine",9925981
"4165","180205_Poo_TruePoo_Full1","Taurine",45890804
"4166","180205_Poo_TruePoo_Full2","Taurine",20750712
"4167","180205_Poo_TruePoo_Full3","Taurine",11937484
"4168","180205_Poo_TruePoo_Half1","Taurine",27843216
"4169","180205_Poo_TruePoo_Half2","Taurine",11273984
"4170","180205_Poo_TruePoo_Half3","Taurine",10207603
"4171","180205_Smp_L1C32DCMless10m_A","Taurine",58910996
"4172","180205_Smp_L1C32DCMless10m_B","Taurine",23348162
"4173","180205_Smp_L1C32DCMless10m_C","Taurine",22320362
"4174","180205_Smp_L1C32DCMless20m_A","Taurine",41316876
"4175","180205_Smp_L1C32DCMless20m_B","Taurine",53547744
"4176","180205_Smp_L1C32DCMless20m_C","Taurine",31623582
"4177","180205_Smp_L1C33DCM_A","Taurine",39321152
"4178","180205_Smp_L1C33DCM_B","Taurine",39426304
"4179","180205_Smp_L1C33DCM_C","Taurine",13178798
"4180","180205_Smp_L1C33DCMplus10m_A","Taurine",66626832
"4181","180205_Smp_L1C33DCMplus10m_B","Taurine",23664702
"4182","180205_Smp_L1C33DCMplus10m_C","Taurine",28775038
"4183","180205_Smp_L1C33DCMplus20m_A","Taurine",26540642
"4184","180205_Smp_L1C33DCMplus20m_B","Taurine",18187162
"4185","180205_Smp_L1C33DCMplus20m_C","Taurine",13163207
"4186","180205_Smp_L2C1DCMless10m_A","Taurine",14906867
"4187","180205_Smp_L2C1DCMless10m_B","Taurine",14965069
"4188","180205_Smp_L2C1DCMless10m_C","Taurine",7716006
"4189","180205_Smp_L2C1DCMless20m_A","Taurine",26430248
"4190","180205_Smp_L2C1DCMless20m_B","Taurine",12290636
"4191","180205_Smp_L2C1DCMless20m_C","Taurine",5913018
"4192","180205_Smp_L2C2DCM_A","Taurine",22739160
"4193","180205_Smp_L2C2DCM_B","Taurine",20099728
"4194","180205_Smp_L2C2DCM_C","Taurine",57600704
"4195","180205_Smp_L2C2DCMplus10m_A","Taurine",24158766
"4196","180205_Smp_L2C2DCMplus10m_B","Taurine",13562136
"4197","180205_Smp_L2C2DCMplus10m_C","Taurine",9364728
"4198","180205_Smp_L2C2DCMplus20m_A","Taurine",18773692
"4199","180205_Smp_L2C2DCMplus20m_B","Taurine",12398980
