"","Replicate.Name","Precursor.Ion.Name","Height"
"4062","180205_Smp_L1C33DCMplus10m_C","Shikimic acid",24834
"4063","180205_Smp_L1C33DCMplus20m_A","Shikimic acid",10054
"4064","180205_Smp_L1C33DCMplus20m_B","Shikimic acid",142342
"4065","180205_Smp_L1C33DCMplus20m_C","Shikimic acid",141081
"4066","180205_Smp_L2C1DCMless10m_A","Shikimic acid",21961
"4067","180205_Smp_L2C1DCMless10m_B","Shikimic acid",106988
"4068","180205_Smp_L2C1DCMless10m_C","Shikimic acid",37880
"4069","180205_Smp_L2C1DCMless20m_A","Shikimic acid",100037
"4070","180205_Smp_L2C1DCMless20m_B","Shikimic acid",32489
"4071","180205_Smp_L2C1DCMless20m_C","Shikimic acid",17985
"4072","180205_Smp_L2C2DCM_A","Shikimic acid",23034
"4073","180205_Smp_L2C2DCM_B","Shikimic acid",131414
"4074","180205_Smp_L2C2DCM_C","Shikimic acid",41160
"4075","180205_Smp_L2C2DCMplus10m_A","Shikimic acid",24627
"4076","180205_Smp_L2C2DCMplus10m_B","Shikimic acid",32538
"4077","180205_Smp_L2C2DCMplus10m_C","Shikimic acid",25684
"4078","180205_Smp_L2C2DCMplus20m_A","Shikimic acid",149977
"4079","180205_Smp_L2C2DCMplus20m_B","Shikimic acid",191995
"4080","180205_Smp_L2C2DCMplus20m_C","Shikimic acid",33984
"4081","180205_Poo_Sept29QC_1","Succinic acid",475674
"4082","180205_Poo_Sept29QC_2","Succinic acid",289300
"4083","180205_Poo_Sept29QC_3","Succinic acid",294306
"4084","180205_Poo_Sept29QC_4","Succinic acid",267150
"4085","180205_Poo_TruePoo_Full1","Succinic acid",352332
"4086","180205_Poo_TruePoo_Full2","Succinic acid",219348
"4087","180205_Poo_TruePoo_Full3","Succinic acid",329154
"4088","180205_Poo_TruePoo_Half1","Succinic acid",201126
"4089","180205_Poo_TruePoo_Half2","Succinic acid",119644
"4090","180205_Poo_TruePoo_Half3","Succinic acid",189313
"4091","180205_Smp_L1C32DCMless10m_A","Succinic acid",249511
"4092","180205_Smp_L1C32DCMless10m_B","Succinic acid",223563
"4093","180205_Smp_L1C32DCMless10m_C","Succinic acid",212956
"4094","180205_Smp_L1C32DCMless20m_A","Succinic acid",252748
"4095","180205_Smp_L1C32DCMless20m_B","Succinic acid",273456
"4096","180205_Smp_L1C32DCMless20m_C","Succinic acid",226444
"4097","180205_Smp_L1C33DCM_A","Succinic acid",225236
"4098","180205_Smp_L1C33DCM_B","Succinic acid",200794
"4099","180205_Smp_L1C33DCM_C","Succinic acid",257909
"4100","180205_Smp_L1C33DCMplus10m_A","Succinic acid",231803
"4101","180205_Smp_L1C33DCMplus10m_B","Succinic acid",269386
"4102","180205_Smp_L1C33DCMplus10m_C","Succinic acid",155921
"4103","180205_Smp_L1C33DCMplus20m_A","Succinic acid",231843
"4104","180205_Smp_L1C33DCMplus20m_B","Succinic acid",179812
"4105","180205_Smp_L1C33DCMplus20m_C","Succinic acid",157568
"4106","180205_Smp_L2C1DCMless10m_A","Succinic acid",212490
"4107","180205_Smp_L2C1DCMless10m_B","Succinic acid",263166
"4108","180205_Smp_L2C1DCMless10m_C","Succinic acid",221257
"4109","180205_Smp_L2C1DCMless20m_A","Succinic acid",332334
"4110","180205_Smp_L2C1DCMless20m_B","Succinic acid",279146
"4111","180205_Smp_L2C1DCMless20m_C","Succinic acid",233975
"4112","180205_Smp_L2C2DCM_A","Succinic acid",217862
"4113","180205_Smp_L2C2DCM_B","Succinic acid",268412
"4114","180205_Smp_L2C2DCM_C","Succinic acid",185196
"4115","180205_Smp_L2C2DCMplus10m_A","Succinic acid",261950
"4116","180205_Smp_L2C2DCMplus10m_B","Succinic acid",283110
"4117","180205_Smp_L2C2DCMplus10m_C","Succinic acid",321468
"4118","180205_Smp_L2C2DCMplus20m_A","Succinic acid",413660
"4119","180205_Smp_L2C2DCMplus20m_B","Succinic acid",298243
"4120","180205_Smp_L2C2DCMplus20m_C","Succinic acid",274180
"4121","180205_Poo_Sept29QC_1","Sucrose",135758
"4122","180205_Poo_Sept29QC_2","Sucrose",52168
"4123","180205_Poo_Sept29QC_3","Sucrose",90221
"4124","180205_Poo_Sept29QC_4","Sucrose",72892
"4125","180205_Poo_TruePoo_Full1","Sucrose",107034
"4126","180205_Poo_TruePoo_Full2","Sucrose",34187
"4127","180205_Poo_TruePoo_Full3","Sucrose",52286
"4128","180205_Poo_TruePoo_Half1","Sucrose",59840
"4129","180205_Poo_TruePoo_Half2","Sucrose",0
"4130","180205_Poo_TruePoo_Half3","Sucrose",0
"4131","180205_Smp_L1C32DCMless10m_A","Sucrose",89954
"4132","180205_Smp_L1C32DCMless10m_B","Sucrose",76465
"4133","180205_Smp_L1C32DCMless10m_C","Sucrose",67864
"4134","180205_Smp_L1C32DCMless20m_A","Sucrose",89451
"4135","180205_Smp_L1C32DCMless20m_B","Sucrose",83670
"4136","180205_Smp_L1C32DCMless20m_C","Sucrose",113154
"4137","180205_Smp_L1C33DCM_A","Sucrose",53419
"4138","180205_Smp_L1C33DCM_B","Sucrose",59813
"4139","180205_Smp_L1C33DCM_C","Sucrose",51436
"4140","180205_Smp_L1C33DCMplus10m_A","Sucrose",86061
"4141","180205_Smp_L1C33DCMplus10m_B","Sucrose",92097
"4142","180205_Smp_L1C33DCMplus10m_C","Sucrose",57880
"4143","180205_Smp_L1C33DCMplus20m_A","Sucrose",53470
"4144","180205_Smp_L1C33DCMplus20m_B","Sucrose",56510
"4145","180205_Smp_L1C33DCMplus20m_C","Sucrose",54085
"4146","180205_Smp_L2C1DCMless10m_A","Sucrose",0
"4147","180205_Smp_L2C1DCMless10m_B","Sucrose",63092
"4148","180205_Smp_L2C1DCMless10m_C","Sucrose",28145
"4149","180205_Smp_L2C1DCMless20m_A","Sucrose",108863
"4150","180205_Smp_L2C1DCMless20m_B","Sucrose",76104
"4151","180205_Smp_L2C1DCMless20m_C","Sucrose",87743
"4152","180205_Smp_L2C2DCM_A","Sucrose",46997
"4153","180205_Smp_L2C2DCM_B","Sucrose",59890
"4154","180205_Smp_L2C2DCM_C","Sucrose",54604
"4155","180205_Smp_L2C2DCMplus10m_A","Sucrose",72760
"4156","180205_Smp_L2C2DCMplus10m_B","Sucrose",0
"4157","180205_Smp_L2C2DCMplus10m_C","Sucrose",64531
"4158","180205_Smp_L2C2DCMplus20m_A","Sucrose",99494
"4159","180205_Smp_L2C2DCMplus20m_B","Sucrose",29806
"4160","180205_Smp_L2C2DCMplus20m_C","Sucrose",0
"4161","180205_Poo_Sept29QC_1","Taurine",1002266
"4162","180205_Poo_Sept29QC_2","Taurine",495116
"4163","180205_Poo_Sept29QC_3","Taurine",538056
"4164","180205_Poo_Sept29QC_4","Taurine",453357
"4165","180205_Poo_TruePoo_Full1","Taurine",1865881
"4166","180205_Poo_TruePoo_Full2","Taurine",899419
"4167","180205_Poo_TruePoo_Full3","Taurine",1103375
"4168","180205_Poo_TruePoo_Half1","Taurine",1496568
"4169","180205_Poo_TruePoo_Half2","Taurine",717456
"4170","180205_Poo_TruePoo_Half3","Taurine",903029
"4171","180205_Smp_L1C32DCMless10m_A","Taurine",2399821
"4172","180205_Smp_L1C32DCMless10m_B","Taurine",1237879
"4173","180205_Smp_L1C32DCMless10m_C","Taurine",1784965
"4174","180205_Smp_L1C32DCMless20m_A","Taurine",1667723
"4175","180205_Smp_L1C32DCMless20m_B","Taurine",2994335
"4176","180205_Smp_L1C32DCMless20m_C","Taurine",2587176
"4177","180205_Smp_L1C33DCM_A","Taurine",1470850
"4178","180205_Smp_L1C33DCM_B","Taurine",2124906
"4179","180205_Smp_L1C33DCM_C","Taurine",1144439
"4180","180205_Smp_L1C33DCMplus10m_A","Taurine",3075766
"4181","180205_Smp_L1C33DCMplus10m_B","Taurine",1609883
"4182","180205_Smp_L1C33DCMplus10m_C","Taurine",2403252
"4183","180205_Smp_L1C33DCMplus20m_A","Taurine",938194
"4184","180205_Smp_L1C33DCMplus20m_B","Taurine",1093388
"4185","180205_Smp_L1C33DCMplus20m_C","Taurine",998581
"4186","180205_Smp_L2C1DCMless10m_A","Taurine",600094
"4187","180205_Smp_L2C1DCMless10m_B","Taurine",765615
"4188","180205_Smp_L2C1DCMless10m_C","Taurine",717114
"4189","180205_Smp_L2C1DCMless20m_A","Taurine",1317356
"4190","180205_Smp_L2C1DCMless20m_B","Taurine",696373
"4191","180205_Smp_L2C1DCMless20m_C","Taurine",494331
"4192","180205_Smp_L2C2DCM_A","Taurine",862018
"4193","180205_Smp_L2C2DCM_B","Taurine",1111671
"4194","180205_Smp_L2C2DCM_C","Taurine",4754757
"4195","180205_Smp_L2C2DCMplus10m_A","Taurine",1123007
"4196","180205_Smp_L2C2DCMplus10m_B","Taurine",853799
"4197","180205_Smp_L2C2DCMplus10m_C","Taurine",816859
"4198","180205_Smp_L2C2DCMplus20m_A","Taurine",821886
"4199","180205_Smp_L2C2DCMplus20m_B","Taurine",725411
"4200","180205_Smp_L2C2DCMplus20m_C","Taurine",421951
"4201","180205_Poo_Sept29QC_1","Thymidine",41381
"4202","180205_Poo_Sept29QC_2","Thymidine",32658
"4203","180205_Poo_Sept29QC_3","Thymidine",61563
"4204","180205_Poo_Sept29QC_4","Thymidine",168649
"4205","180205_Poo_TruePoo_Full1","Thymidine",52579
"4206","180205_Poo_TruePoo_Full2","Thymidine",103366
"4207","180205_Poo_TruePoo_Full3","Thymidine",73701
"4208","180205_Poo_TruePoo_Half1","Thymidine",197212
"4209","180205_Poo_TruePoo_Half2","Thymidine",47606
"4210","180205_Poo_TruePoo_Half3","Thymidine",23439
"4211","180205_Smp_L1C32DCMless10m_A","Thymidine",53996
"4212","180205_Smp_L1C32DCMless10m_B","Thymidine",44234
"4213","180205_Smp_L1C32DCMless10m_C","Thymidine",73662
"4214","180205_Smp_L1C32DCMless20m_A","Thymidine",68470
"4215","180205_Smp_L1C32DCMless20m_B","Thymidine",217022
"4216","180205_Smp_L1C32DCMless20m_C","Thymidine",73061
"4217","180205_Smp_L1C33DCM_A","Thymidine",197503
"4218","180205_Smp_L1C33DCM_B","Thymidine",84553
"4219","180205_Smp_L1C33DCM_C","Thymidine",45871
"4220","180205_Smp_L1C33DCMplus10m_A","Thymidine",139480
"4221","180205_Smp_L1C33DCMplus10m_B","Thymidine",80423
"4222","180205_Smp_L1C33DCMplus10m_C","Thymidine",51697
"4223","180205_Smp_L1C33DCMplus20m_A","Thymidine",133314
"4224","180205_Smp_L1C33DCMplus20m_B","Thymidine",150477
"4225","180205_Smp_L1C33DCMplus20m_C","Thymidine",61494
"4226","180205_Smp_L2C1DCMless10m_A","Thymidine",319011
"4227","180205_Smp_L2C1DCMless10m_B","Thymidine",178836
"4228","180205_Smp_L2C1DCMless10m_C","Thymidine",76746
"4229","180205_Smp_L2C1DCMless20m_A","Thymidine",56541
"4230","180205_Smp_L2C1DCMless20m_B","Thymidine",34554
"4231","180205_Smp_L2C1DCMless20m_C","Thymidine",39613
"4232","180205_Smp_L2C2DCM_A","Thymidine",71495
"4233","180205_Smp_L2C2DCM_B","Thymidine",91647
"4234","180205_Smp_L2C2DCM_C","Thymidine",36990
"4235","180205_Smp_L2C2DCMplus10m_A","Thymidine",38249
"4236","180205_Smp_L2C2DCMplus10m_B","Thymidine",65365
"4237","180205_Smp_L2C2DCMplus10m_C","Thymidine",256075
"4238","180205_Smp_L2C2DCMplus20m_A","Thymidine",88771
"4239","180205_Smp_L2C2DCMplus20m_B","Thymidine",61668
"4240","180205_Smp_L2C2DCMplus20m_C","Thymidine",164602
"4241","180205_Poo_Sept29QC_1","Thymine",181996
"4242","180205_Poo_Sept29QC_2","Thymine",135929
"4243","180205_Poo_Sept29QC_3","Thymine",173532
"4244","180205_Poo_Sept29QC_4","Thymine",169328
"4245","180205_Poo_TruePoo_Full1","Thymine",262271
"4246","180205_Poo_TruePoo_Full2","Thymine",278314
"4247","180205_Poo_TruePoo_Full3","Thymine",264913
"4248","180205_Poo_TruePoo_Half1","Thymine",154157
"4249","180205_Poo_TruePoo_Half2","Thymine",128878
"4250","180205_Poo_TruePoo_Half3","Thymine",189336
"4251","180205_Smp_L1C32DCMless10m_A","Thymine",256761
"4252","180205_Smp_L1C32DCMless10m_B","Thymine",208876
"4253","180205_Smp_L1C32DCMless10m_C","Thymine",427834
"4254","180205_Smp_L1C32DCMless20m_A","Thymine",230938
"4255","180205_Smp_L1C32DCMless20m_B","Thymine",230238
"4256","180205_Smp_L1C32DCMless20m_C","Thymine",386406
"4257","180205_Smp_L1C33DCM_A","Thymine",252204
"4258","180205_Smp_L1C33DCM_B","Thymine",234127
"4259","180205_Smp_L1C33DCM_C","Thymine",303069
"4260","180205_Smp_L1C33DCMplus10m_A","Thymine",202438
"4261","180205_Smp_L1C33DCMplus10m_B","Thymine",298634
"4262","180205_Smp_L1C33DCMplus10m_C","Thymine",156911
"4263","180205_Smp_L1C33DCMplus20m_A","Thymine",141470
"4264","180205_Smp_L1C33DCMplus20m_B","Thymine",235708
"4265","180205_Smp_L1C33DCMplus20m_C","Thymine",260985
"4266","180205_Smp_L2C1DCMless10m_A","Thymine",198848
"4267","180205_Smp_L2C1DCMless10m_B","Thymine",242986
"4268","180205_Smp_L2C1DCMless10m_C","Thymine",220799
"4269","180205_Smp_L2C1DCMless20m_A","Thymine",366631
"4270","180205_Smp_L2C1DCMless20m_B","Thymine",276851
"4271","180205_Smp_L2C1DCMless20m_C","Thymine",211645
"4272","180205_Smp_L2C2DCM_A","Thymine",197429
"4273","180205_Smp_L2C2DCM_B","Thymine",403627
"4274","180205_Smp_L2C2DCM_C","Thymine",230736
"4275","180205_Smp_L2C2DCMplus10m_A","Thymine",280153
"4276","180205_Smp_L2C2DCMplus10m_B","Thymine",225584
"4277","180205_Smp_L2C2DCMplus10m_C","Thymine",215961
"4278","180205_Smp_L2C2DCMplus20m_A","Thymine",171081
"4279","180205_Smp_L2C2DCMplus20m_B","Thymine",324185
"4280","180205_Smp_L2C2DCMplus20m_C","Thymine",183168
"4281","180205_Poo_Sept29QC_1","Trehalose",161259
"4282","180205_Poo_Sept29QC_2","Trehalose",87548
"4283","180205_Poo_Sept29QC_3","Trehalose",95843
"4284","180205_Poo_Sept29QC_4","Trehalose",78166
"4285","180205_Poo_TruePoo_Full1","Trehalose",107034
"4286","180205_Poo_TruePoo_Full2","Trehalose",25638
"4287","180205_Poo_TruePoo_Full3","Trehalose",32887
"4288","180205_Poo_TruePoo_Half1","Trehalose",59840
"4289","180205_Poo_TruePoo_Half2","Trehalose",55301
"4290","180205_Poo_TruePoo_Half3","Trehalose",44587
"4291","180205_Smp_L1C32DCMless10m_A","Trehalose",89954
"4292","180205_Smp_L1C32DCMless10m_B","Trehalose",76465
"4293","180205_Smp_L1C32DCMless10m_C","Trehalose",33529
"4294","180205_Smp_L1C32DCMless20m_A","Trehalose",89451
"4295","180205_Smp_L1C32DCMless20m_B","Trehalose",83670
"4296","180205_Smp_L1C32DCMless20m_C","Trehalose",113154
"4297","180205_Smp_L1C33DCM_A","Trehalose",20029
"4298","180205_Smp_L1C33DCM_B","Trehalose",59813
"4299","180205_Smp_L1C33DCM_C","Trehalose",51436
"4300","180205_Smp_L1C33DCMplus10m_A","Trehalose",86061
"4301","180205_Smp_L1C33DCMplus10m_B","Trehalose",92097
"4302","180205_Smp_L1C33DCMplus10m_C","Trehalose",57880
"4303","180205_Smp_L1C33DCMplus20m_A","Trehalose",47390
"4304","180205_Smp_L1C33DCMplus20m_B","Trehalose",56510
"4305","180205_Smp_L1C33DCMplus20m_C","Trehalose",54085
"4306","180205_Smp_L2C1DCMless10m_A","Trehalose",38738
"4307","180205_Smp_L2C1DCMless10m_B","Trehalose",63092
"4308","180205_Smp_L2C1DCMless10m_C","Trehalose",28145
"4309","180205_Smp_L2C1DCMless20m_A","Trehalose",108863
"4310","180205_Smp_L2C1DCMless20m_B","Trehalose",37420
"4311","180205_Smp_L2C1DCMless20m_C","Trehalose",87743
"4312","180205_Smp_L2C2DCM_A","Trehalose",52164
"4313","180205_Smp_L2C2DCM_B","Trehalose",34650
"4314","180205_Smp_L2C2DCM_C","Trehalose",54604
"4315","180205_Smp_L2C2DCMplus10m_A","Trehalose",72760
"4316","180205_Smp_L2C2DCMplus10m_B","Trehalose",2444
"4317","180205_Smp_L2C2DCMplus10m_C","Trehalose",64531
"4318","180205_Smp_L2C2DCMplus20m_A","Trehalose",33912
"4319","180205_Smp_L2C2DCMplus20m_B","Trehalose",29806
"4320","180205_Smp_L2C2DCMplus20m_C","Trehalose",39960
"4321","180205_Poo_Sept29QC_1","Uracil",161013
"4322","180205_Poo_Sept29QC_2","Uracil",86550
"4323","180205_Poo_Sept29QC_3","Uracil",116817
"4324","180205_Poo_Sept29QC_4","Uracil",63741
"4325","180205_Poo_TruePoo_Full1","Uracil",169010
"4326","180205_Poo_TruePoo_Full2","Uracil",193733
"4327","180205_Poo_TruePoo_Full3","Uracil",86639
"4328","180205_Poo_TruePoo_Half1","Uracil",110750
"4329","180205_Poo_TruePoo_Half2","Uracil",18423
"4330","180205_Poo_TruePoo_Half3","Uracil",149634
"4331","180205_Smp_L1C32DCMless10m_A","Uracil",92734
"4332","180205_Smp_L1C32DCMless10m_B","Uracil",106191
"4333","180205_Smp_L1C32DCMless10m_C","Uracil",167828
"4334","180205_Smp_L1C32DCMless20m_A","Uracil",123571
"4335","180205_Smp_L1C32DCMless20m_B","Uracil",183327
"4336","180205_Smp_L1C32DCMless20m_C","Uracil",134394
"4337","180205_Smp_L1C33DCM_A","Uracil",119213
"4338","180205_Smp_L1C33DCM_B","Uracil",80281
"4339","180205_Smp_L1C33DCM_C","Uracil",109120
"4340","180205_Smp_L1C33DCMplus10m_A","Uracil",94980
"4341","180205_Smp_L1C33DCMplus10m_B","Uracil",112669
"4342","180205_Smp_L1C33DCMplus10m_C","Uracil",171327
"4343","180205_Smp_L1C33DCMplus20m_A","Uracil",140983
"4344","180205_Smp_L1C33DCMplus20m_B","Uracil",124985
"4345","180205_Smp_L1C33DCMplus20m_C","Uracil",111198
"4346","180205_Smp_L2C1DCMless10m_A","Uracil",175411
"4347","180205_Smp_L2C1DCMless10m_B","Uracil",94802
"4348","180205_Smp_L2C1DCMless10m_C","Uracil",171310
"4349","180205_Smp_L2C1DCMless20m_A","Uracil",195654
"4350","180205_Smp_L2C1DCMless20m_B","Uracil",93420
"4351","180205_Smp_L2C1DCMless20m_C","Uracil",124982
"4352","180205_Smp_L2C2DCM_A","Uracil",193670
"4353","180205_Smp_L2C2DCM_B","Uracil",140097
"4354","180205_Smp_L2C2DCM_C","Uracil",263107
"4355","180205_Smp_L2C2DCMplus10m_A","Uracil",85510
"4356","180205_Smp_L2C2DCMplus10m_B","Uracil",239660
"4357","180205_Smp_L2C2DCMplus10m_C","Uracil",48722
"4358","180205_Smp_L2C2DCMplus20m_A","Uracil",130965
"4359","180205_Smp_L2C2DCMplus20m_B","Uracil",200331
"4360","180205_Smp_L2C2DCMplus20m_C","Uracil",146337
"4361","180205_Poo_Sept29QC_1","Uridine",60246
"4362","180205_Poo_Sept29QC_2","Uridine",59896
"4363","180205_Poo_Sept29QC_3","Uridine",57263
"4364","180205_Poo_Sept29QC_4","Uridine",33203
"4365","180205_Poo_TruePoo_Full1","Uridine",92963
"4366","180205_Poo_TruePoo_Full2","Uridine",48488
"4367","180205_Poo_TruePoo_Full3","Uridine",122201
"4368","180205_Poo_TruePoo_Half1","Uridine",46151
"4369","180205_Poo_TruePoo_Half2","Uridine",0
"4370","180205_Poo_TruePoo_Half3","Uridine",0
"4371","180205_Smp_L1C32DCMless10m_A","Uridine",82704
"4372","180205_Smp_L1C32DCMless10m_B","Uridine",103138
"4373","180205_Smp_L1C32DCMless10m_C","Uridine",129901
"4374","180205_Smp_L1C32DCMless20m_A","Uridine",90888
"4375","180205_Smp_L1C32DCMless20m_B","Uridine",102891
"4376","180205_Smp_L1C32DCMless20m_C","Uridine",149318
"4377","180205_Smp_L1C33DCM_A","Uridine",67883
"4378","180205_Smp_L1C33DCM_B","Uridine",133110
"4379","180205_Smp_L1C33DCM_C","Uridine",86425
"4380","180205_Smp_L1C33DCMplus10m_A","Uridine",100811
"4381","180205_Smp_L1C33DCMplus10m_B","Uridine",73202
"4382","180205_Smp_L1C33DCMplus10m_C","Uridine",115735
"4383","180205_Smp_L1C33DCMplus20m_A","Uridine",0
"4384","180205_Smp_L1C33DCMplus20m_B","Uridine",38599
"4385","180205_Smp_L1C33DCMplus20m_C","Uridine",98440
"4386","180205_Smp_L2C1DCMless10m_A","Uridine",94106
"4387","180205_Smp_L2C1DCMless10m_B","Uridine",35495
"4388","180205_Smp_L2C1DCMless10m_C","Uridine",58661
"4389","180205_Smp_L2C1DCMless20m_A","Uridine",116986
"4390","180205_Smp_L2C1DCMless20m_B","Uridine",70145
"4391","180205_Smp_L2C1DCMless20m_C","Uridine",60347
"4392","180205_Smp_L2C2DCM_A","Uridine",0
"4393","180205_Smp_L2C2DCM_B","Uridine",126547
"4394","180205_Smp_L2C2DCM_C","Uridine",45731
"4395","180205_Smp_L2C2DCMplus10m_A","Uridine",32030
"4396","180205_Smp_L2C2DCMplus10m_B","Uridine",76366
"4397","180205_Smp_L2C2DCMplus10m_C","Uridine",48692
"4398","180205_Smp_L2C2DCMplus20m_A","Uridine",65835
"4399","180205_Smp_L2C2DCMplus20m_B","Uridine",81154
"4400","180205_Smp_L2C2DCMplus20m_C","Uridine",0
"4401","180205_Poo_Sept29QC_1","AMP, 15N5",952043
"4402","180205_Poo_Sept29QC_2","AMP, 15N5",333343
"4403","180205_Poo_Sept29QC_3","AMP, 15N5",393563
"4404","180205_Poo_Sept29QC_4","AMP, 15N5",297372
"4405","180205_Poo_TruePoo_Full1","AMP, 15N5",737785
"4406","180205_Poo_TruePoo_Full2","AMP, 15N5",286454
"4407","180205_Poo_TruePoo_Full3","AMP, 15N5",323570
"4408","180205_Poo_TruePoo_Half1","AMP, 15N5",458249
"4409","180205_Poo_TruePoo_Half2","AMP, 15N5",184375
"4410","180205_Poo_TruePoo_Half3","AMP, 15N5",197851
"4411","180205_Smp_L1C32DCMless10m_A","AMP, 15N5",457977
"4412","180205_Smp_L1C32DCMless10m_B","AMP, 15N5",348746
"4413","180205_Smp_L1C32DCMless10m_C","AMP, 15N5",330386
"4414","180205_Smp_L1C32DCMless20m_A","AMP, 15N5",355716
"4415","180205_Smp_L1C32DCMless20m_B","AMP, 15N5",286068
"4416","180205_Smp_L1C32DCMless20m_C","AMP, 15N5",333292
"4417","180205_Smp_L1C33DCM_A","AMP, 15N5",290893
"4418","180205_Smp_L1C33DCM_B","AMP, 15N5",295975
"4419","180205_Smp_L1C33DCM_C","AMP, 15N5",359316
"4420","180205_Smp_L1C33DCMplus10m_A","AMP, 15N5",635541
"4421","180205_Smp_L1C33DCMplus10m_B","AMP, 15N5",310454
"4422","180205_Smp_L1C33DCMplus10m_C","AMP, 15N5",310093
"4423","180205_Smp_L1C33DCMplus20m_A","AMP, 15N5",279742
"4424","180205_Smp_L1C33DCMplus20m_B","AMP, 15N5",311618
"4425","180205_Smp_L1C33DCMplus20m_C","AMP, 15N5",380557
"4426","180205_Smp_L2C1DCMless10m_A","AMP, 15N5",280954
"4427","180205_Smp_L2C1DCMless10m_B","AMP, 15N5",335910
"4428","180205_Smp_L2C1DCMless10m_C","AMP, 15N5",309487
"4429","180205_Smp_L2C1DCMless20m_A","AMP, 15N5",706612
"4430","180205_Smp_L2C1DCMless20m_B","AMP, 15N5",322247
"4431","180205_Smp_L2C1DCMless20m_C","AMP, 15N5",305920
"4432","180205_Smp_L2C2DCM_A","AMP, 15N5",358040
"4433","180205_Smp_L2C2DCM_B","AMP, 15N5",361453
"4434","180205_Smp_L2C2DCM_C","AMP, 15N5",364837
"4435","180205_Smp_L2C2DCMplus10m_A","AMP, 15N5",434196
"4436","180205_Smp_L2C2DCMplus10m_B","AMP, 15N5",310264
"4437","180205_Smp_L2C2DCMplus10m_C","AMP, 15N5",367735
"4438","180205_Smp_L2C2DCMplus20m_A","AMP, 15N5",508928
"4439","180205_Smp_L2C2DCMplus20m_B","AMP, 15N5",319467
"4440","180205_Smp_L2C2DCMplus20m_C","AMP, 15N5",357997
"4441","180205_Poo_Sept29QC_1","Isethionic acid, 13C2",739270
"4442","180205_Poo_Sept29QC_2","Isethionic acid, 13C2",387341
"4443","180205_Poo_Sept29QC_3","Isethionic acid, 13C2",730337
"4444","180205_Poo_Sept29QC_4","Isethionic acid, 13C2",469058
"4445","180205_Poo_TruePoo_Full1","Isethionic acid, 13C2",633203
"4446","180205_Poo_TruePoo_Full2","Isethionic acid, 13C2",396472
"4447","180205_Poo_TruePoo_Full3","Isethionic acid, 13C2",846380
"4448","180205_Poo_TruePoo_Half1","Isethionic acid, 13C2",335651
"4449","180205_Poo_TruePoo_Half2","Isethionic acid, 13C2",238921
"4450","180205_Poo_TruePoo_Half3","Isethionic acid, 13C2",380326
"4451","180205_Smp_L1C32DCMless10m_A","Isethionic acid, 13C2",435629
"4452","180205_Smp_L1C32DCMless10m_B","Isethionic acid, 13C2",546906
"4453","180205_Smp_L1C32DCMless10m_C","Isethionic acid, 13C2",731181
"4454","180205_Smp_L1C32DCMless20m_A","Isethionic acid, 13C2",441085
"4455","180205_Smp_L1C32DCMless20m_B","Isethionic acid, 13C2",644972
"4456","180205_Smp_L1C32DCMless20m_C","Isethionic acid, 13C2",651426
"4457","180205_Smp_L1C33DCM_A","Isethionic acid, 13C2",364031
"4458","180205_Smp_L1C33DCM_B","Isethionic acid, 13C2",376889
"4459","180205_Smp_L1C33DCM_C","Isethionic acid, 13C2",655734
"4460","180205_Smp_L1C33DCMplus10m_A","Isethionic acid, 13C2",423919
"4461","180205_Smp_L1C33DCMplus10m_B","Isethionic acid, 13C2",602550
"4462","180205_Smp_L1C33DCMplus10m_C","Isethionic acid, 13C2",659028
"4463","180205_Smp_L1C33DCMplus20m_A","Isethionic acid, 13C2",313553
"4464","180205_Smp_L1C33DCMplus20m_B","Isethionic acid, 13C2",551136
"4465","180205_Smp_L1C33DCMplus20m_C","Isethionic acid, 13C2",785198
